"date","recession","SPY","IWM","TLT","LTPZ","GLD","UUP","HAP","JPM","BA","three_month_yield","six_month_yield","one_year_yield","two_year_yield","three_year_yield","five_year_yield","seven_year_yield","ten_year_yield","twenty_year_yield","thirty_year_yield"
1962-09-20,0,NA,NA,NA,NA,NA,NA,NA,NA,0.650206029415131,NA,NA,3.03,NA,3.41,3.71,NA,3.98,4,NA
1962-09-21,0,NA,NA,NA,NA,NA,NA,NA,NA,0.641974985599518,NA,NA,3.04,NA,3.41,3.71,NA,3.98,4,NA
1962-09-24,0,NA,NA,NA,NA,NA,NA,NA,NA,0.621398985385895,NA,NA,3.04,NA,3.39,3.69,NA,3.97,3.99,NA
1962-09-25,0,NA,NA,NA,NA,NA,NA,NA,NA,0.629630029201508,NA,NA,3.04,NA,3.37,3.68,NA,3.96,3.99,NA
1962-09-26,0,NA,NA,NA,NA,NA,NA,NA,NA,0.627572000026703,NA,NA,3.02,NA,3.37,3.67,NA,3.95,3.99,NA
1962-09-27,0,NA,NA,NA,NA,NA,NA,NA,NA,0.627572000026703,NA,NA,3.02,NA,3.37,3.67,NA,3.95,3.98,NA
1962-09-28,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625513970851898,NA,NA,3.02,NA,3.35,3.66,NA,3.94,3.97,NA
1962-10-01,0,NA,NA,NA,NA,NA,NA,NA,NA,0.602881014347076,NA,NA,3,NA,3.33,3.64,NA,3.93,3.96,NA
1962-10-02,0,NA,NA,NA,NA,NA,NA,NA,NA,0.615225970745087,NA,NA,2.99,NA,3.31,3.62,NA,3.92,3.95,NA
1962-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,2.98,NA,3.28,3.6,NA,3.9,3.94,NA
1962-10-04,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625513970851898,NA,NA,2.97,NA,3.28,3.6,NA,3.9,3.94,NA
1962-10-05,0,NA,NA,NA,NA,NA,NA,NA,NA,0.644033014774323,NA,NA,2.97,NA,3.3,3.62,NA,3.92,3.95,NA
1962-10-08,0,NA,NA,NA,NA,NA,NA,NA,NA,0.650206029415131,NA,NA,2.99,NA,3.32,3.64,NA,3.93,3.95,NA
1962-10-09,0,NA,NA,NA,NA,NA,NA,NA,NA,0.648148000240326,NA,NA,2.99,NA,3.33,3.64,NA,3.95,3.95,NA
1962-10-10,0,NA,NA,NA,NA,NA,NA,NA,NA,0.641974985599518,NA,NA,2.98,NA,3.3,3.62,NA,3.93,3.94,NA
1962-10-11,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,2.98,NA,3.31,3.63,NA,3.94,3.94,NA
1962-10-12,0,NA,NA,NA,NA,NA,NA,NA,NA,0.631686985492706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962-10-15,0,NA,NA,NA,NA,NA,NA,NA,NA,0.639918029308319,NA,NA,2.97,NA,3.31,3.63,NA,3.94,3.94,NA
1962-10-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0.63580197095871,NA,NA,2.96,NA,3.32,3.63,NA,3.94,3.94,NA
1962-10-17,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,2.96,NA,3.33,3.64,NA,3.94,3.95,NA
1962-10-18,0,NA,NA,NA,NA,NA,NA,NA,NA,0.619342029094696,NA,NA,2.96,NA,3.33,3.63,NA,3.92,3.94,NA
1962-10-19,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,2.94,NA,3.31,3.62,NA,3.88,3.9,NA
1962-10-22,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,2.96,NA,3.34,3.64,NA,3.91,3.93,NA
1962-10-23,0,NA,NA,NA,NA,NA,NA,NA,NA,0.615225970745087,NA,NA,2.99,NA,3.36,3.67,NA,3.94,3.94,NA
1962-10-24,0,NA,NA,NA,NA,NA,NA,NA,NA,0.639918029308319,NA,NA,2.99,NA,3.36,3.67,NA,3.94,3.94,NA
1962-10-25,0,NA,NA,NA,NA,NA,NA,NA,NA,0.629630029201508,NA,NA,2.99,NA,3.36,3.67,NA,3.94,3.95,NA
1962-10-26,0,NA,NA,NA,NA,NA,NA,NA,NA,0.619342029094696,NA,NA,2.97,NA,3.36,3.65,NA,3.93,3.94,NA
1962-10-29,0,NA,NA,NA,NA,NA,NA,NA,NA,0.617283999919891,NA,NA,2.97,NA,3.35,3.64,NA,3.92,3.94,NA
1962-10-30,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625513970851898,NA,NA,2.97,NA,3.34,3.63,NA,3.92,3.94,NA
1962-10-31,0,NA,NA,NA,NA,NA,NA,NA,NA,0.629630029201508,NA,NA,2.97,NA,3.36,3.64,NA,3.92,3.94,NA
1962-11-01,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,2.97,NA,3.37,3.63,NA,3.92,3.94,NA
1962-11-02,0,NA,NA,NA,NA,NA,NA,NA,NA,0.644033014774323,NA,NA,3,NA,3.38,3.62,NA,3.91,3.94,NA
1962-11-05,0,NA,NA,NA,NA,NA,NA,NA,NA,0.629630029201508,NA,NA,3,NA,3.37,3.61,NA,3.91,3.93,NA
1962-11-07,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625513970851898,NA,NA,2.99,NA,3.37,3.6,NA,3.91,3.93,NA
1962-11-08,0,NA,NA,NA,NA,NA,NA,NA,NA,0.662550985813141,NA,NA,2.97,NA,3.36,3.59,NA,3.9,3.92,NA
1962-11-09,0,NA,NA,NA,NA,NA,NA,NA,NA,0.689300000667572,NA,NA,2.97,NA,3.35,3.57,NA,3.89,3.91,NA
1962-11-12,0,NA,NA,NA,NA,NA,NA,NA,NA,0.674897015094757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962-11-13,0,NA,NA,NA,NA,NA,NA,NA,NA,0.662550985813141,NA,NA,2.98,NA,3.37,3.58,NA,3.9,3.92,NA
1962-11-14,0,NA,NA,NA,NA,NA,NA,NA,NA,0.687242984771729,NA,NA,2.99,NA,3.38,3.59,NA,3.91,3.93,NA
1962-11-15,0,NA,NA,NA,NA,NA,NA,NA,NA,0.703703999519348,NA,NA,2.99,NA,3.4,3.59,NA,3.91,3.93,NA
1962-11-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0.687242984771729,NA,NA,3,NA,3.42,3.63,NA,3.93,3.94,NA
1962-11-19,0,NA,NA,NA,NA,NA,NA,NA,NA,0.689300000667572,NA,NA,3.02,NA,3.43,3.62,NA,3.93,3.95,NA
1962-11-20,0,NA,NA,NA,NA,NA,NA,NA,NA,0.67901200056076,NA,NA,3.01,NA,3.42,3.61,NA,3.93,3.94,NA
1962-11-21,0,NA,NA,NA,NA,NA,NA,NA,NA,0.681070029735565,NA,NA,3,NA,3.41,3.59,NA,3.92,3.94,NA
1962-11-23,0,NA,NA,NA,NA,NA,NA,NA,NA,0.689300000667572,NA,NA,3.01,NA,3.41,3.59,NA,3.92,3.94,NA
1962-11-26,0,NA,NA,NA,NA,NA,NA,NA,NA,0.644033014774323,NA,NA,3.02,NA,3.42,3.6,NA,3.93,3.94,NA
1962-11-27,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,3.03,NA,3.42,3.6,NA,3.92,3.94,NA
1962-11-28,0,NA,NA,NA,NA,NA,NA,NA,NA,0.63580197095871,NA,NA,3.04,NA,3.42,3.59,NA,3.92,3.94,NA
1962-11-29,0,NA,NA,NA,NA,NA,NA,NA,NA,0.644033014774323,NA,NA,3.03,NA,3.41,3.59,NA,3.92,3.94,NA
1962-11-30,0,NA,NA,NA,NA,NA,NA,NA,NA,0.639918029308319,NA,NA,3.02,NA,3.41,3.59,NA,3.92,3.94,NA
1962-12-03,0,NA,NA,NA,NA,NA,NA,NA,NA,0.63580197095871,NA,NA,3.03,NA,3.42,3.6,NA,3.93,3.95,NA
1962-12-04,0,NA,NA,NA,NA,NA,NA,NA,NA,0.644033014774323,NA,NA,3.04,NA,3.43,3.61,NA,3.94,3.96,NA
1962-12-05,0,NA,NA,NA,NA,NA,NA,NA,NA,0.652262985706329,NA,NA,3.03,NA,3.43,3.61,NA,3.93,3.96,NA
1962-12-06,0,NA,NA,NA,NA,NA,NA,NA,NA,0.646090984344482,NA,NA,3,NA,3.41,3.6,NA,3.92,3.95,NA
1962-12-07,0,NA,NA,NA,NA,NA,NA,NA,NA,0.641974985599518,NA,NA,3,NA,3.4,3.59,NA,3.91,3.95,NA
1962-12-10,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,2.99,NA,3.39,3.58,NA,3.9,3.94,NA
1962-12-11,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,2.99,NA,3.38,3.57,NA,3.89,3.93,NA
1962-12-12,0,NA,NA,NA,NA,NA,NA,NA,NA,0.63580197095871,NA,NA,2.99,NA,3.37,3.57,NA,3.88,3.92,NA
1962-12-13,0,NA,NA,NA,NA,NA,NA,NA,NA,0.629630029201508,NA,NA,3,NA,3.38,3.57,NA,3.88,3.92,NA
1962-12-14,0,NA,NA,NA,NA,NA,NA,NA,NA,0.631686985492706,NA,NA,2.99,NA,3.37,3.57,NA,3.87,3.92,NA
1962-12-17,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,3,NA,3.36,3.56,NA,3.85,3.91,NA
1962-12-18,0,NA,NA,NA,NA,NA,NA,NA,NA,0.604937970638275,NA,NA,3,NA,3.35,3.55,NA,3.83,3.9,NA
1962-12-19,0,NA,NA,NA,NA,NA,NA,NA,NA,0.60699599981308,NA,NA,3,NA,3.35,3.55,NA,3.84,3.9,NA
1962-12-20,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,2.99,NA,3.34,3.54,NA,3.83,3.9,NA
1962-12-21,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,2.99,NA,3.32,3.51,NA,3.81,3.9,NA
1962-12-24,0,NA,NA,NA,NA,NA,NA,NA,NA,0.617283999919891,NA,NA,2.98,NA,3.31,3.5,NA,3.79,3.89,NA
1962-12-26,0,NA,NA,NA,NA,NA,NA,NA,NA,0.617283999919891,NA,NA,2.99,NA,3.32,3.5,NA,3.79,3.89,NA
1962-12-27,0,NA,NA,NA,NA,NA,NA,NA,NA,0.611110985279083,NA,NA,3.01,NA,3.33,3.52,NA,3.81,3.9,NA
1962-12-28,0,NA,NA,NA,NA,NA,NA,NA,NA,0.60699599981308,NA,NA,3.05,NA,3.4,3.56,NA,3.84,3.91,NA
1962-12-31,0,NA,NA,NA,NA,NA,NA,NA,NA,0.611110985279083,NA,NA,3.05,NA,3.4,3.56,NA,3.85,3.92,NA
1963-01-02,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,3.04,NA,3.39,3.53,NA,3.82,3.91,NA
1963-01-03,0,NA,NA,NA,NA,NA,NA,NA,NA,0.629630029201508,NA,NA,3.02,NA,3.37,3.53,NA,3.81,3.91,NA
1963-01-04,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,3.05,NA,3.4,3.56,NA,3.84,3.93,NA
1963-01-07,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,3.07,NA,3.42,3.57,NA,3.83,3.92,NA
1963-01-08,0,NA,NA,NA,NA,NA,NA,NA,NA,0.627572000026703,NA,NA,3.06,NA,3.4,3.56,NA,3.81,3.93,NA
1963-01-09,0,NA,NA,NA,NA,NA,NA,NA,NA,0.617283999919891,NA,NA,3.02,NA,3.39,3.56,NA,3.82,3.93,NA
1963-01-10,0,NA,NA,NA,NA,NA,NA,NA,NA,0.604937970638275,NA,NA,3.01,NA,3.35,3.55,NA,3.81,3.92,NA
1963-01-11,0,NA,NA,NA,NA,NA,NA,NA,NA,0.627572000026703,NA,NA,3.01,NA,3.34,3.54,NA,3.8,3.91,NA
1963-01-14,0,NA,NA,NA,NA,NA,NA,NA,NA,0.641974985599518,NA,NA,3.01,NA,3.34,3.54,NA,3.81,3.91,NA
1963-01-15,0,NA,NA,NA,NA,NA,NA,NA,NA,0.637860000133514,NA,NA,3.01,NA,3.35,3.53,NA,3.8,3.91,NA
1963-01-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625513970851898,NA,NA,3.01,NA,3.35,3.53,NA,3.8,3.91,NA
1963-01-17,0,NA,NA,NA,NA,NA,NA,NA,NA,0.639918029308319,NA,NA,3.01,NA,3.38,3.56,NA,3.82,3.93,NA
1963-01-18,0,NA,NA,NA,NA,NA,NA,NA,NA,0.639918029308319,NA,NA,3.03,NA,3.4,3.57,NA,3.84,3.94,NA
1963-01-21,0,NA,NA,NA,NA,NA,NA,NA,NA,0.644033014774323,NA,NA,3.05,NA,3.43,3.6,NA,3.85,3.95,NA
1963-01-22,0,NA,NA,NA,NA,NA,NA,NA,NA,0.654321014881134,NA,NA,3.06,NA,3.44,3.62,NA,3.86,3.96,NA
1963-01-23,0,NA,NA,NA,NA,NA,NA,NA,NA,0.648148000240326,NA,NA,3.06,NA,3.44,3.62,NA,3.86,3.96,NA
1963-01-24,0,NA,NA,NA,NA,NA,NA,NA,NA,0.639918029308319,NA,NA,3.07,NA,3.43,3.62,NA,3.86,3.96,NA
1963-01-25,0,NA,NA,NA,NA,NA,NA,NA,NA,0.63580197095871,NA,NA,3.06,NA,3.42,3.61,NA,3.85,3.95,NA
1963-01-28,0,NA,NA,NA,NA,NA,NA,NA,NA,0.637860000133514,NA,NA,3.05,NA,3.43,3.62,NA,3.86,3.96,NA
1963-01-29,0,NA,NA,NA,NA,NA,NA,NA,NA,0.631686985492706,NA,NA,3.06,NA,3.45,3.63,NA,3.86,3.96,NA
1963-01-30,0,NA,NA,NA,NA,NA,NA,NA,NA,0.631686985492706,NA,NA,3.06,NA,3.42,3.63,NA,3.86,3.95,NA
1963-01-31,0,NA,NA,NA,NA,NA,NA,NA,NA,0.644033014774323,NA,NA,3.03,NA,3.41,3.65,NA,3.87,3.96,NA
1963-02-01,0,NA,NA,NA,NA,NA,NA,NA,NA,0.656378984451294,NA,NA,3.03,NA,3.4,3.66,NA,3.88,3.96,NA
1963-02-04,0,NA,NA,NA,NA,NA,NA,NA,NA,0.650206029415131,NA,NA,3.02,NA,3.4,3.66,NA,3.89,3.97,NA
1963-02-05,0,NA,NA,NA,NA,NA,NA,NA,NA,0.654321014881134,NA,NA,3.02,NA,3.39,3.66,NA,3.9,3.97,NA
1963-02-06,0,NA,NA,NA,NA,NA,NA,NA,NA,0.644033014774323,NA,NA,3.01,NA,3.39,3.65,NA,3.91,3.97,NA
1963-02-07,0,NA,NA,NA,NA,NA,NA,NA,NA,0.646090984344482,NA,NA,2.98,NA,3.38,3.65,NA,3.91,3.97,NA
1963-02-08,0,NA,NA,NA,NA,NA,NA,NA,NA,0.644033014774323,NA,NA,2.98,NA,3.38,3.65,NA,3.91,3.96,NA
1963-02-11,0,NA,NA,NA,NA,NA,NA,NA,NA,0.646090984344482,NA,NA,2.99,NA,3.39,3.65,NA,3.92,3.96,NA
1963-02-12,0,NA,NA,NA,NA,NA,NA,NA,NA,0.641974985599518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963-02-13,0,NA,NA,NA,NA,NA,NA,NA,NA,0.641974985599518,NA,NA,3,NA,3.4,3.65,NA,3.92,3.97,NA
1963-02-14,0,NA,NA,NA,NA,NA,NA,NA,NA,0.63580197095871,NA,NA,3,NA,3.39,3.65,NA,3.91,3.97,NA
1963-02-15,0,NA,NA,NA,NA,NA,NA,NA,NA,0.63580197095871,NA,NA,3,NA,3.38,3.64,NA,3.91,3.96,NA
1963-02-18,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,2.99,NA,3.35,3.64,NA,3.91,3.96,NA
1963-02-19,0,NA,NA,NA,NA,NA,NA,NA,NA,0.623457014560699,NA,NA,3.02,NA,3.37,3.66,NA,3.93,3.96,NA
1963-02-20,0,NA,NA,NA,NA,NA,NA,NA,NA,0.617283999919891,NA,NA,3.01,NA,3.37,3.66,NA,3.94,3.96,NA
1963-02-21,0,NA,NA,NA,NA,NA,NA,NA,NA,0.621398985385895,NA,NA,3.01,NA,3.4,3.68,NA,3.95,3.97,NA
1963-02-25,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625513970851898,NA,NA,3.03,NA,3.41,3.68,NA,3.95,3.98,NA
1963-02-26,0,NA,NA,NA,NA,NA,NA,NA,NA,0.656378984451294,NA,NA,3.04,NA,3.42,3.68,NA,3.95,3.98,NA
1963-02-27,0,NA,NA,NA,NA,NA,NA,NA,NA,0.637860000133514,NA,NA,3.04,NA,3.42,3.68,NA,3.95,3.98,NA
1963-02-28,0,NA,NA,NA,NA,NA,NA,NA,NA,0.629630029201508,NA,NA,3.02,NA,3.42,3.68,NA,3.94,3.97,NA
1963-03-01,0,NA,NA,NA,NA,NA,NA,NA,NA,0.631686985492706,NA,NA,3,NA,3.4,3.67,NA,3.93,3.97,NA
1963-03-04,0,NA,NA,NA,NA,NA,NA,NA,NA,0.63580197095871,NA,NA,2.98,NA,3.4,3.67,NA,3.92,3.97,NA
1963-03-05,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633745014667511,NA,NA,2.98,NA,3.39,3.67,NA,3.92,3.96,NA
1963-03-06,0,NA,NA,NA,NA,NA,NA,NA,NA,0.629630029201508,NA,NA,2.99,NA,3.4,3.67,NA,3.91,3.96,NA
1963-03-07,0,NA,NA,NA,NA,NA,NA,NA,NA,0.627572000026703,NA,NA,2.98,NA,3.39,3.67,NA,3.92,3.96,NA
1963-03-08,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625513970851898,NA,NA,3,NA,3.4,3.67,NA,3.92,3.97,NA
1963-03-11,0,NA,NA,NA,NA,NA,NA,NA,NA,0.621398985385895,NA,NA,3.01,NA,3.41,3.68,NA,3.92,3.97,NA
1963-03-12,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,3,NA,3.4,3.68,NA,3.92,3.97,NA
1963-03-13,0,NA,NA,NA,NA,NA,NA,NA,NA,0.602881014347076,NA,NA,3,NA,3.4,3.68,NA,3.92,3.98,NA
1963-03-14,0,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,2.99,NA,3.4,3.68,NA,3.92,3.98,NA
1963-03-15,0,NA,NA,NA,NA,NA,NA,NA,NA,0.604937970638275,NA,NA,3,NA,3.4,3.68,NA,3.92,3.98,NA
1963-03-18,0,NA,NA,NA,NA,NA,NA,NA,NA,0.604937970638275,NA,NA,3.02,NA,3.41,3.68,NA,3.92,3.98,NA
1963-03-19,0,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,3.04,NA,3.41,3.68,NA,3.92,3.99,NA
1963-03-20,0,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,3.06,NA,3.41,3.68,NA,3.92,3.98,NA
1963-03-21,0,NA,NA,NA,NA,NA,NA,NA,NA,0.596707999706268,NA,NA,3.06,NA,3.42,3.68,NA,3.92,3.99,NA
1963-03-22,0,NA,NA,NA,NA,NA,NA,NA,NA,0.594649970531464,NA,NA,3.06,NA,3.42,3.68,NA,3.93,3.99,NA
1963-03-25,0,NA,NA,NA,NA,NA,NA,NA,NA,0.586419999599457,NA,NA,3.08,NA,3.43,3.69,NA,3.94,4,NA
1963-03-26,0,NA,NA,NA,NA,NA,NA,NA,NA,0.578189015388489,NA,NA,3.1,NA,3.45,3.71,NA,3.96,4,NA
1963-03-27,0,NA,NA,NA,NA,NA,NA,NA,NA,0.615225970745087,NA,NA,3.11,NA,3.46,3.72,NA,3.96,4,NA
1963-03-28,0,NA,NA,NA,NA,NA,NA,NA,NA,0.602881014347076,NA,NA,3.11,NA,3.45,3.71,NA,3.96,4,NA
1963-03-29,0,NA,NA,NA,NA,NA,NA,NA,NA,0.596707999706268,NA,NA,3.09,NA,3.44,3.71,NA,3.95,4,NA
1963-04-01,0,NA,NA,NA,NA,NA,NA,NA,NA,0.598765015602112,NA,NA,3.1,NA,3.45,3.7,NA,3.95,4,NA
1963-04-02,0,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,3.09,NA,3.44,3.7,NA,3.96,4.01,NA
1963-04-03,0,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,3.08,NA,3.43,3.71,NA,3.96,4.01,NA
1963-04-04,0,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,3.07,NA,3.43,3.7,NA,3.95,4,NA
1963-04-05,0,NA,NA,NA,NA,NA,NA,NA,NA,0.619342029094696,NA,NA,3.07,NA,3.43,3.7,NA,3.95,4,NA
1963-04-08,0,NA,NA,NA,NA,NA,NA,NA,NA,0.615225970745087,NA,NA,3.09,NA,3.45,3.72,NA,3.97,4.02,NA
1963-04-09,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,3.09,NA,3.45,3.73,NA,3.98,4.02,NA
1963-04-10,0,NA,NA,NA,NA,NA,NA,NA,NA,0.604937970638275,NA,NA,3.11,NA,3.47,3.76,NA,4,4.04,NA
1963-04-11,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,3.11,NA,3.48,3.74,NA,4,4.04,NA
1963-04-15,0,NA,NA,NA,NA,NA,NA,NA,NA,0.598765015602112,NA,NA,3.14,NA,3.51,3.77,NA,4.01,4.05,NA
1963-04-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,3.15,NA,3.5,3.76,NA,4,4.05,NA
1963-04-17,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625513970851898,NA,NA,3.15,NA,3.53,3.77,NA,4,4.06,NA
1963-04-18,0,NA,NA,NA,NA,NA,NA,NA,NA,0.631686985492706,NA,NA,3.14,NA,3.53,3.76,NA,3.99,4.05,NA
1963-04-19,0,NA,NA,NA,NA,NA,NA,NA,NA,0.627572000026703,NA,NA,3.14,NA,3.52,3.75,NA,3.97,4.04,NA
1963-04-22,0,NA,NA,NA,NA,NA,NA,NA,NA,0.617283999919891,NA,NA,3.14,NA,3.54,3.76,NA,3.97,4.04,NA
1963-04-23,0,NA,NA,NA,NA,NA,NA,NA,NA,0.611110985279083,NA,NA,3.14,NA,3.54,3.76,NA,3.97,4.04,NA
1963-04-24,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,3.14,NA,3.54,3.76,NA,3.96,4.04,NA
1963-04-25,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,3.12,NA,3.55,3.75,NA,3.95,4.04,NA
1963-04-26,0,NA,NA,NA,NA,NA,NA,NA,NA,0.611110985279083,NA,NA,3.12,NA,3.54,3.73,NA,3.95,4.04,NA
1963-04-29,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,3.11,NA,3.54,3.74,NA,3.95,4.04,NA
1963-04-30,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,3.11,NA,3.54,3.73,NA,3.95,4.04,NA
1963-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,0.611110985279083,NA,NA,3.11,NA,3.53,3.72,NA,3.94,4.03,NA
1963-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,3.1,NA,3.52,3.72,NA,3.94,4.03,NA
1963-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,0.621398985385895,NA,NA,3.1,NA,3.52,3.71,NA,3.93,4.03,NA
1963-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,0.615225970745087,NA,NA,3.1,NA,3.52,3.69,NA,3.92,4.02,NA
1963-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,0.592593014240265,NA,NA,3.08,NA,3.51,3.68,NA,3.91,4.01,NA
1963-05-08,0,NA,NA,NA,NA,NA,NA,NA,NA,0.602881014347076,NA,NA,3.09,NA,3.52,3.7,NA,3.92,4.01,NA
1963-05-09,0,NA,NA,NA,NA,NA,NA,NA,NA,0.611110985279083,NA,NA,3.09,NA,3.53,3.71,NA,3.93,4.02,NA
1963-05-10,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,3.09,NA,3.54,3.71,NA,3.93,4.02,NA
1963-05-13,0,NA,NA,NA,NA,NA,NA,NA,NA,0.611110985279083,NA,NA,3.09,NA,3.53,3.7,NA,3.92,4.02,NA
1963-05-14,0,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,3.09,NA,3.52,3.7,NA,3.91,4.01,NA
1963-05-15,0,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,3.08,NA,3.51,3.69,NA,3.91,4,NA
1963-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0.602881014347076,NA,NA,3.08,NA,3.51,3.68,NA,3.9,4,NA
1963-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,0.604937970638275,NA,NA,3.1,NA,3.52,3.69,NA,3.92,4.01,NA
1963-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,0.602881014347076,NA,NA,3.12,NA,3.53,3.71,NA,3.93,4.02,NA
1963-05-21,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,3.12,NA,3.52,3.7,NA,3.92,4.01,NA
1963-05-22,0,NA,NA,NA,NA,NA,NA,NA,NA,0.619342029094696,NA,NA,3.11,NA,3.53,3.7,NA,3.92,4.02,NA
1963-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,3.11,NA,3.53,3.71,NA,3.93,4.02,NA
1963-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,0.611110985279083,NA,NA,3.15,NA,3.56,3.75,NA,3.95,4.03,NA
1963-05-27,0,NA,NA,NA,NA,NA,NA,NA,NA,0.60699599981308,NA,NA,3.16,NA,3.57,3.75,NA,3.95,4.03,NA
1963-05-28,0,NA,NA,NA,NA,NA,NA,NA,NA,0.602881014347076,NA,NA,3.21,NA,3.59,3.77,NA,3.96,4.03,NA
1963-05-29,0,NA,NA,NA,NA,NA,NA,NA,NA,0.604937970638275,NA,NA,3.2,NA,3.59,3.78,NA,3.96,4.03,NA
1963-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,0.604937970638275,NA,NA,3.2,NA,3.59,3.78,NA,3.96,4.03,NA
1963-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,3.28,NA,3.65,3.81,NA,3.98,4.04,NA
1963-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,0.594649970531464,NA,NA,3.24,NA,3.64,3.8,NA,3.98,4.03,NA
1963-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,0.613169014453888,NA,NA,3.22,NA,3.64,3.8,NA,3.98,4.03,NA
1963-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,0.60699599981308,NA,NA,3.2,NA,3.62,3.8,NA,3.99,4.03,NA
1963-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,0.602881014347076,NA,NA,3.19,NA,3.61,3.81,NA,3.99,4.02,NA
1963-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,0.594649970531464,NA,NA,3.17,NA,3.59,3.8,NA,3.99,4.02,NA
1963-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5884770154953,NA,NA,3.18,NA,3.6,3.79,NA,3.98,4.01,NA
1963-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,0.594649970531464,NA,NA,3.18,NA,3.6,3.81,NA,3.99,4.02,NA
